1.356,0.349	64.350,0.004	0.045,34.896
131.026,0.416	0.029,4.192	0.029,368.871
1.630,0.100	53.000,0.001	1.630,9.827
0.973,0.577	21.594,0.577	0.019,53.750
144.359,0.051	0.023,58.553	1.830,58.553
0.490,0.149	30.972,0.002
1.892,2.029	76.467,0.030	0.022,107.496
13.979,1.194	120.377,0.013	0.158,61.152
2.125,4.167	26.666,0.044	0.033,187.200
4.465,3.805	147.196,0.046	0.290,286.139	9.548,286.139
0.142,4.811	0.002,153.934
111.891,5.752	0.426,233.394	42.166,115.438
4.814,1.560	167.986,0.031	0.502,86.623
0.049,1.243	0.001,112.930
0.108,2.045	0.002,128.882
185.721,0.311	0.030,181.996	1.893,18.809
0.776,0.841	21.034,0.025	0.048,28.979
1.349,0.461	59.846,0.007	0.019,41.938
51.323,0.170	0.008,12.196	0.008,743.784
49.231,0.455	0.007,98.743
89.234,0.052	0.076,2.634	5.454,2.634	0.076,133.450	5.454,133.450
71.408,0.092	1.669,245.018
1.491,6.234	82.137,0.477	82.137,16.745	0.036,219.010
16.515,1.042	0.130,158.475	7.430,158.475
99.695,4.604	99.695,15.682	0.041,518.554
3.061,6.137	55.751,0.309	0.143,99.372
4.731,1.879	113.711,0.054	0.059,124.375
721.192,0.015	0.945,130.163
1.540,0.070	91.791,0.002
0.112,3.611	0.006,79.489
21.596,0.447	0.102,52.630
4.342,2.714	113.690,0.121	113.690,11.238	0.153,252.160
314.375,0.196	0.086,282.487	4.312,282.487
75.914,0.036	0.096,91.036
310.887,1.894	310.887,10.200	0.636,160.054
0.681,0.032	55.982,0.032	0.028,160.636
191.141,5.035	0.188,348.443	8.361,348.443
460.752,0.007	0.229,39.766
1.906,0.931	99.528,0.011	0.021,70.337
35.727,1.409	0.041,36.114
8.145,5.952	81.145,0.107	0.083,159.046
145.735,0.037	145.735,3.665	0.105,363.629
0.412,2.856	15.714,2.856	0.008,184.081
3.997,0.009	381.083,0.009	0.257,53.274
89.358,1.090	0.105,92.583
0.002,199.898
3.273,1.639	156.838,0.109	3.273,12.655
0.537,0.690	35.590,0.026	0.007,39.311
2.418,0.745	237.913,0.009	0.037,48.819
0.048,257.269
0.792,1.790	74.076,0.046	0.009,71.515
9.442,0.002	445.404,0.002
1.565,0.135	94.300,0.135	0.017,35.178
1.890,0.498	137.725,0.498	0.031,15.492	0.031,411.078
1.189,4.595	79.774,0.266	0.013,112.158
0.405,0.814	0.006,45.047
0.221,4.238	0.004,136.475
0.960,1.528	63.411,0.024	0.016,137.521
1.895,1.368	116.725,0.047	0.027,109.136
0.242,6.691	17.467,6.691	0.004,91.797
1.517,0.643	58.273,0.643	0.016,67.112
0.637,2.265	57.361,0.289	0.011,162.711
101.470,0.117	101.470,9.247	0.560,448.753
123.381,0.014	0.022,30.830
2.077,0.721	139.539,0.008	0.032,57.140
132.142,0.030	0.139,2.395	0.139,192.011
2.201,3.030	95.566,0.144	0.023,118.554
39.008,0.021
139.691,0.026	0.066,74.054
59.126,0.036
4.208,1.275	221.757,0.020	0.287,72.663
1.190,7.450	94.582,0.162	0.014,227.387
2.117,0.641	70.024,0.022
1.053,2.558	32.477,0.038	0.023,167.066
0.860,0.987	56.353,0.030	0.022,83.950
2.711,5.172	156.566,0.333	0.137,182.016
70.494,0.488	0.501,124.223	3.188,124.223
1.176,3.300	75.950,0.038	0.341,99.052
0.290,0.688	13.369,0.008	0.004,43.581
181.286,0.012	0.962,80.573
1.219,0.168	109.787,0.021
2.726,0.477	124.662,0.008	0.034,37.911
1.154,0.178	71.331,0.003
1.380,2.514	85.339,0.046	0.015,46.495
0.671,6.264	54.596,0.065	0.007,63.752
3.772,0.336	349.558,0.336	0.043,34.038
0.048,120.404
277.043,1.201	0.328,344.842
9.286,0.014	349.558,0.014	0.125,34.038
2.126,3.394	196.123,0.075	0.252,210.797
0.256,0.155
104.176,0.105	104.176,4.317	0.024,125.844
0.117,0.270	10.015,0.003	0.002,26.473
0.466,2.717	35.062,0.036	0.006,119.912
0.289,0.900	0.005,82.649
1.278,0.267	112.602,0.007	0.028,24.489
0.233,0.154	22.381,0.003
61.683,0.250	0.200,240.467
7.446,0.613	145.441,0.011	0.089,37.920
1.048,1.203	57.853,0.013	0.051,66.319
31.664,0.796	0.027,529.993
147.810,0.037	147.810,1.146	0.072,102.737
0.257,3.518	25.328,0.082	0.003,244.351
2.379,0.327	93.279,0.004	0.053,29.144
5.387,0.654	450.211,0.654	0.070,20.690	0.070,337.228
0.414,1.052	25.147,0.025	0.013,73.023
34.452,0.235	0.007,202.391
1.334,2.655	25.769,0.039	0.021,177.666
2.841,0.281	198.875,0.022	0.098,28.117
0.267,0.854	0.225,67.758
259.429,0.413	0.333,54.002
1.080,15.863	32.342,0.260	0.012,261.236
0.179,5.686	0.002,68.126
481.070,0.017	1.185,38.735
2.709,0.203	199.573,0.002	2.709,13.523
2.061,0.763	62.086,0.018	0.432,43.506	13.025,43.506
5.805,0.933	142.808,0.013	0.092,39.732
0.583,0.402	57.117,0.007	0.008,36.730
0.503,0.669	46.177,0.011	0.010,40.902
90.895,0.307	0.130,132.484
1.582,1.214	28.823,0.016	0.021,108.823
1.108,0.844	0.013,66.886
15.960,4.132	141.915,0.054	0.831,124.981
37.541,0.112	0.302,100.853
5.814,2.029	241.387,0.029	0.140,28.257
0.762,0.287	62.084,0.006
0.796,0.690	70.376,0.009	0.009,58.112
5.288,5.254	99.714,0.226	0.228,72.361
31.664,0.290	31.664,15.000	0.011,529.993
3.041,0.897	99.825,0.028	0.037,51.879
0.354,0.752	30.462,0.013	0.009,43.152
3.245,4.189	232.157,0.150	0.049,103.667
2.748,0.992	136.409,0.030	0.069,73.866
8.548,0.480	241.387,0.012	0.614,28.257	17.331,28.257
37.186,0.340	0.014,750.839
3.336,5.747	159.365,0.296	0.046,46.712
1.358,7.584	123.302,0.340	0.014,30.371
261.533,0.021	2.776,70.743
2.833,0.416	230.026,0.416	0.274,167.765
0.660,3.100	40.808,0.227	0.007,202.860
4.379,4.248	292.393,0.361	0.046,225.188
0.363,0.129	35.613,0.002	0.363,12.743
2.515,0.875	112.339,0.089	112.339,8.809	0.047,86.692
1.073,3.460	20.161,0.036	0.030,62.811
474.955,0.355	0.565,15.190	0.565,78.192
0.872,2.213	26.501,0.047	0.016,190.085
3.192,0.159	217.271,0.003
130.605,0.458	0.033,104.576
1.169,2.233	69.429,0.051	0.379,157.616
7.902,0.005	140.002,0.005
132.680,0.054	0.167,2.817	0.167,106.311
1.381,1.686	63.723,0.036	0.067,98.310
198.040,0.007	0.032,0.611	0.032,31.140
0.236,0.621	0.002,58.712
5.057,0.080	317.212,0.080	0.794,172.139
3.533,10.173	332.050,0.108	0.071,90.313
604.033,0.032	2.840,52.475	16.378,52.475
3.241,1.035	164.989,0.027	0.079,61.979
602.369,0.204
3.616,0.060	89.876,0.060	0.140,70.830
1.758,0.122	157.660,0.122	0.246,94.919
6.664,3.416	212.401,0.035	0.120,247.037
60.673,0.009	0.047,79.746
55.199,0.076	0.009,193.607
0.819,0.670	67.186,0.008	0.012,64.021
308.732,0.112	0.086,4.235	0.086,48.778
1.721,5.442	36.749,0.144	0.022,543.078
43.113,0.011	0.203,56.236
0.478,1.806	47.440,0.222	0.031,74.549
3.139,6.192	105.081,0.129	0.039,155.112
285.249,0.086	285.249,6.233	0.158,449.892
0.853,0.676	75.419,0.007	0.009,62.521
7.209,1.735	102.419,0.065	0.541,95.209
133.383,0.785	0.024,391.472
0.433,0.453	40.625,0.159	0.004,33.604
2.508,3.016	225.163,0.096	0.042,60.295
29.299,0.433	0.060,222.180
10.703,1.526	99.573,0.020	0.117,62.996
116.626,0.045	0.295,91.475
30.439,3.041	30.439,12.622	0.035,405.216
1.009,2.361	86.559,0.079	0.019,119.563
0.724,0.997	64.152,0.014	0.009,69.638
5.121,2.374	287.644,0.452	0.911,194.287	51.181,36.957
118.355,0.173	0.286,11.808	0.286,77.722
156.520,0.086	0.125,7.066	0.125,292.596
3.068,1.929	111.154,0.121	0.048,63.545
3.501,4.026	133.438,0.068	0.057,89.989
3.027,1.952	171.691,0.036	0.044,120.588
22.631,0.119	22.631,2.811	0.007,83.510
0.586,0.128	39.971,0.001
5.140,0.023	263.860,0.023	0.230,58.747
150.274,1.057	0.070,227.775
1.490,1.305	108.146,0.013	0.033,99.209	2.404,99.209
0.542,6.857	48.548,0.194	0.368,85.858
2.234,2.533	40.036,0.638	0.036,54.183
0.003,5.524	0.003,274.557
0.807,0.600	33.738,0.007	0.066,16.731
1.523,5.530	59.745,0.085	0.150,174.409
180.987,0.199	4.117,479.138	33.446,7.072
0.228,0.061	12.340,0.002
1.684,4.271	63.114,0.117	0.020,105.916
0.313,1.346	5.962,1.346	0.007,33.978
354.718,0.119	4.895,152.331
0.520,0.645	0.008,34.168
3.594,0.680	126.078,0.041
5.777,0.162	162.712,0.162	0.094,71.382
0.261,21.519	0.007,342.214
190.009,0.120	190.009,5.217	0.116,211.870
5.148,5.029	168.564,0.084	0.057,248.961
1.317,4.449	125.891,0.175	0.187,269.799
1.004,0.703	93.628,0.007	0.205,54.634	19.161,54.634
244.132,0.102	244.132,2.572	0.037,84.620
65.736,0.136	65.736,2.227	0.157,153.179
30.148,0.008
0.293,0.366	0.006,27.248
105.041,0.130	0.035,8.607	0.035,631.459
4.450,0.032	93.717,0.032	0.221,66.448
0.859,1.218	82.330,1.218	0.043,13.139	0.043,586.021
1.708,2.764	169.527,0.066	0.024,171.172
8.153,0.007	73.193,0.007	0.123,24.570
85.714,0.245	0.016,14.138
1.001,2.226	86.755,0.025	0.010,125.969
0.971,2.223	64.322,0.110	0.012,119.748
299.363,0.071	0.879,4.081	0.879,152.369
0.904,0.931	50.677,0.024	0.080,91.485
3.437,4.260	343.112,0.090	0.039,99.065
13.217,0.026	499.982,0.026	4.855,95.202
1.367,1.175	126.662,0.139	0.019,97.870
14.405,0.116	14.405,8.892
159.203,0.034	0.296,113.185
1.302,0.012	55.294,0.012	0.022,110.949
41.789,0.141	0.008,10.484	0.008,590.381
121.718,0.178	0.024,16.263	0.024,141.955
0.810,4.033	65.818,0.134	0.010,35.795
0.544,3.454	46.398,0.038	0.007,82.025
1.265,1.950	87.802,0.020	0.022,84.536
80.121,0.085	0.077,8.491	0.077,794.134
4.421,0.652	107.963,0.008	0.065,25.985
33.278,0.086	0.199,21.574
3.985,4.672	94.732,0.143	0.074,66.605
1.736,0.009	41.276,0.009	0.020,0.653	0.020,49.943
189.881,0.002
1.926,2.397	70.422,0.039	0.022,172.494
119.124,0.285	0.064,12.392	0.064,767.924
50.707,0.054	50.707,3.612	0.049,136.115
0.701,1.412	20.987,0.017	0.016,98.058
9.604,5.145	126.142,0.128	0.290,297.652
0.832,0.223	36.497,0.223	0.014,369.115
121.095,0.037	1.029,2.732	1.029,29.277
14.585,0.125	0.043,11.927	0.043,255.678
2.442,1.741	242.858,0.018	0.058,109.196
154.392,0.003
2.034,0.444	84.529,0.006	0.050,29.784
0.991,4.611	47.995,1.174	0.013,86.875
78.756,1.769	0.061,124.652
3.655,1.674	83.746,0.775	0.045,112.203
6.387,0.013	460.554,0.013
76.961,0.019	0.042,163.817
7.806,1.030	580.076,0.046	0.122,89.839	9.036,89.839
208.035,0.049	0.214,263.096
1.339,2.603	64.280,0.090	0.017,97.586
0.051,3.111	0.051,176.070
78.667,0.865	0.161,3.367	0.161,171.299
0.493,1.825	41.424,0.026	0.010,63.074
107.945,0.022	0.574,128.322
0.410,0.806	37.255,0.063	0.016,66.482
1.776,0.026	105.418,0.026	0.058,58.977
80.664,0.347	0.016,0.394
1.026,3.010	83.670,0.056	0.023,29.197
3.557,0.042	57.526,0.042	0.077,131.607
6.167,1.051	60.828,0.028	0.168,61.039
4.824,3.408	54.169,0.917	0.192,265.933
4.130,0.201	161.572,0.011
2.566,0.323	160.388,0.012	0.285,26.747
2.597,4.151	81.866,0.086	0.032,85.715
2.349,0.284	137.588,0.284	2.349,17.497	137.588,17.497	0.035,73.240
0.651,0.211	43.594,0.010	0.007,19.815
1.930,1.219	104.503,0.027	0.025,29.328
189.756,0.022	4.487,73.264
2.005,2.681	105.257,0.028	0.105,48.085	5.488,48.085
86.428,1.158	0.166,95.996	2.625,95.996
1.502,2.278	129.929,0.026	0.157,118.171
135.224,0.197	135.224,8.552	0.043,146.019
10.827,2.317	353.479,0.379	0.129,159.805
20.637,0.046	0.033,140.225
5.498,3.235	58.030,0.104	0.199,142.403
234.416,0.075	0.075,100.833
0.622,149.027
0.012,122.747
101.081,0.032	101.081,0.992	0.023,56.137
0.642,1.641	47.185,0.019	0.009,55.586
0.279,11.608
0.909,2.553	73.323,0.095
0.569,0.903	42.370,0.012	0.018,27.515
0.969,1.902	61.313,0.027	0.063,79.191
1.313,0.924	101.673,0.032	0.018,67.448
494.992,0.029	0.456,24.879	15.445,24.879
0.060,2.096	0.002,59.638
4.025,0.049	90.276,0.049	0.084,228.290
0.589,0.775	53.517,0.012	0.072,31.949	6.554,31.949
221.502,0.015
163.428,0.487	2.242,566.061	11.044,566.061
1.261,7.863	110.930,0.119	0.023,48.469
1.407,1.519	80.378,0.017	0.038,59.441
2.947,6.313	263.370,0.166	0.034,235.430
1.948,0.512	102.388,0.007	0.083,46.901
1.820,3.706	173.836,0.040	0.061,51.309
0.708,1.707	34.481,0.037	0.026,145.596
0.459,0.484	30.446,0.006	0.006,30.502
198.859,0.081	0.902,103.898
0.297,1.642	0.005,94.546
221.168,2.774	0.053,122.976
62.770,0.029	0.045,2.693	0.045,162.046
1.675,0.011	131.714,0.011	0.158,36.765
4.556,1.072	369.537,0.071	369.537,4.856	0.089,72.812
0.160,0.037	12.815,0.000
113.280,0.661	0.035,326.680
0.597,0.724	0.061,50.339
9.205,3.796	244.507,0.114	0.357,168.904
4.473,0.693	0.045,54.878
0.892,1.256	0.084,95.775
291.482,0.016	0.054,48.485
457.481,0.421	0.186,3.257	0.186,105.432
0.485,1.706	41.554,0.049	0.034,131.285
4.968,1.025	290.822,0.030	0.078,49.932
0.100,1.421	5.221,1.421	0.060,58.705
1.319,1.206	120.899,0.016	0.046,31.948
108.440,0.034	0.023,69.931
0.982,0.990	82.327,0.057	0.013,88.472
0.410,0.947	40.430,0.013	0.023,63.723
0.526,0.517	0.040,42.393
1.642,1.300	120.870,0.034
4.594,5.719	174.700,0.191	0.048,180.761
171.280,0.003
2.034,2.520	130.509,0.053	0.054,52.474
1.473,0.132	123.462,0.008	0.019,11.751
204.650,0.069	0.047,74.824	2.487,74.824
141.809,0.133	0.049,1.828	0.049,108.976
3.682,1.142	0.135,83.991
164.992,0.088	1.148,3.887	1.148,186.551
174.342,0.130	0.721,5.275	0.721,340.187
0.349,4.185	0.017,283.768
59.620,0.307	0.021,381.608
1.282,0.564	111.018,0.006	0.024,53.087
0.609,2.649	7.418,2.649	0.013,190.587
322.932,0.065	0.068,76.070
362.523,0.102	0.137,95.613	7.875,95.613
3.223,0.487	95.378,0.013	0.174,38.644
0.501,0.543	35.791,0.011	0.501,11.093
1.724,2.956	20.073,0.115	0.018,180.703
1.056,1.393	22.557,1.393	0.011,128.303
78.785,0.009	0.053,0.887	0.053,79.406
1.050,6.797	87.112,0.097	0.020,94.410
102.993,0.078	102.993,3.955	0.034,39.236
2.604,0.422	169.920,0.005	0.027,35.965
9.919,14.816	144.889,0.276	0.159,613.129
87.051,0.114	87.051,6.234	0.373,473.869
0.969,0.699	49.791,0.015	0.014,43.995
0.834,1.876	51.593,0.494	0.041,102.897
158.630,0.012	0.301,48.786
0.234,1.328	21.863,0.028	0.003,115.380
2.612,3.267	75.318,0.455	0.262,210.677
186.041,0.078	186.041,2.158	0.081,101.505	2.742,101.505
102.169,0.136	0.110,426.191
98.162,0.080	0.025,7.365	0.025,612.857
0.883,0.513	86.760,0.052	0.024,25.771
525.816,0.099	0.076,34.661	5.847,34.661
0.019,1.771	0.019,175.008
3.173,1.799	53.863,0.204	53.863,3.307	0.034,29.211
462.914,0.051	0.088,4.564	0.088,273.602
17.675,2.087	0.034,79.763
1.604,1.802	70.267,0.023	0.030,74.531
49.137,0.214	0.013,250.015
0.607,3.066	35.923,0.032	0.013,95.682
3.259,1.319	90.813,0.273	0.157,57.374
0.453,1.562	35.153,0.147
38.104,0.098	0.051,194.740
146.503,0.035	0.085,113.854
69.255,0.651	0.011,184.638	0.980,184.638
1.486,15.510	80.995,0.245	0.016,34.363
99.160,0.009
1.754,0.037	99.200,0.000
11.257,3.179	68.791,0.072	0.180,255.512
0.919,3.369	64.684,0.239	0.016,289.417
1.227,4.149	91.363,0.091	91.363,8.322	0.084,380.578
1.132,1.313	73.456,0.168	73.456,11.959	0.062,93.509
1.190,0.528	109.516,0.007	0.018,48.638
0.319,0.769	30.878,0.009	0.027,74.489	2.606,74.489
40.063,0.669	0.005,238.181
2.705,2.474	181.811,0.115	0.054,102.591
0.817,0.842	46.322,0.019	0.009,75.268
6.206,1.884	537.460,0.035	0.085,106.582
2.399,0.003	161.198,0.003	0.046,21.282
0.180,1.569	0.004,112.974
0.552,3.262	39.763,0.297	0.011,204.914
2.523,0.032	215.146,0.032	0.115,37.866
0.764,0.144	60.179,0.004	0.764,12.977
1.227,0.523	103.503,0.008	0.015,36.624
1.226,0.388	103.503,0.029	0.048,36.624
4.779,0.886	444.248,0.015	0.062,65.959
2.152,0.281	169.941,0.004	0.056,24.742
2.036,2.876	176.306,0.051	0.054,128.846
1.984,7.069	124.844,0.109	0.024,59.508
2.086,1.797	94.075,0.043	0.033,149.508
3.592,0.080	328.564,0.080	0.060,108.095
137.288,0.054	0.040,3.689	0.040,272.107
1.554,5.934	84.096,0.103	0.050,134.282
0.755,0.286	73.046,0.024	0.067,12.287
328.522,0.201
87.346,0.232	0.903,144.195	19.320,5.625
2.629,1.947	79.190,0.083	0.161,90.608
0.204,1.929	0.002,120.665
138.894,0.031	0.073,43.701
9.390,0.014	550.193,0.014	0.774,127.900
4.030,0.661	368.274,0.071	0.057,50.961
7.114,0.048	363.929,0.048	0.166,97.334
340.493,0.040	0.080,3.422	0.080,336.109
7.520,4.617	191.304,0.068	0.144,184.210
0.326,1.715	20.145,1.715	0.006,118.307
3.836,0.664	184.805,0.017	0.048,59.200
19.199,0.729	340.912,0.039	0.306,53.500
2.852,0.341	215.785,0.005	2.852,9.386
0.581,0.419	29.385,0.005	0.007,38.136
0.926,1.066	78.454,0.086	78.454,8.143	0.010,101.540
50.794,2.441	0.012,32.482
5.440,0.041	443.911,0.041	5.440,2.717	443.911,2.717	0.098,176.139
142.840,0.067	0.243,2.340	0.243,175.701
0.022,494.002	1.386,494.002
0.233,1.217	16.603,1.217	0.009,62.892
127.678,0.010	0.086,36.720	2.366,36.720
31.819,0.071	31.819,4.160	0.063,293.185
14.365,1.130	475.697,0.037	0.236,75.421
18.000,0.031	706.049,0.031
0.242,0.971	16.042,0.971	0.004,44.597
7.574,0.032	240.212,0.032	0.092,132.732
0.404,1.005	24.177,0.013	0.028,67.598
0.588,0.268	54.228,0.005	0.588,7.819
2.837,4.864	80.157,0.246	0.042,51.251
1.704,1.491	159.037,0.041	0.092,73.522
0.411,1.092	26.988,0.019	0.019,74.372
1.653,3.655	106.832,0.076	0.107,174.601
2.282,0.777	37.216,0.008	0.033,76.681
154.849,0.031	0.366,99.225	3.925,99.225
246.463,0.076	0.294,463.105
283.236,0.640	0.093,50.460	2.935,50.460
0.203,0.972	0.002,68.286
1.265,0.051	48.457,0.001
3.533,6.114	228.253,0.083	0.045,304.798
380.269,0.194	0.488,197.632	16.814,197.632
1.316,1.084	70.998,0.039	0.020,82.161
0.112,3.468	0.002,178.199
6.721,3.201	252.954,0.174	252.954,11.972	0.103,220.360
426.001,0.034
1.300,3.054	122.634,0.031	0.086,86.486	8.089,86.486
0.277,0.434	0.009,31.487
0.505,1.303	39.799,0.051	0.006,67.140
1.818,0.198	176.243,0.002	0.037,14.873
4.016,0.647	288.016,0.012	0.058,50.737
0.389,0.351	27.342,0.021	0.004,33.612
0.293,9.483	23.138,0.167	0.008,698.085
2.833,2.875	123.076,0.142	0.031,105.601
1.596,0.509
0.559,1.665	51.312,0.691	0.293,36.863
3.397,1.922	289.599,0.105	0.064,85.479
1.321,1.115	108.662,0.021	0.745,67.232
8.513,0.429	110.782,0.007	0.212,22.664
1.694,0.039	80.367,0.039	0.112,81.506
6.892,0.232	165.361,0.006	6.892,17.432
1.201,6.096	116.121,0.104	0.014,218.299
112.759,0.687	0.017,199.242
0.189,3.993	0.010,107.592
1.547,8.608	94.837,0.124	0.017,40.764
1.453,1.629	104.602,0.021	0.211,148.894
5.366,3.796	156.289,0.141	0.141,111.899
62.173,0.160	0.242,143.952
0.350,0.429	32.825,0.024	0.013,28.994
64.452,0.026	0.301,48.154
4.239,7.281	379.055,0.329	379.055,9.298	0.095,205.880	8.462,205.880
0.706,4.298	29.763,0.048	0.008,44.782
18.086,2.899	88.077,0.059	0.289,233.148
0.594,3.816	5.833,3.816	0.030,147.347
2.257,4.056	131.641,0.085	0.029,225.046
14.307,0.000	328.810,0.000
358.203,0.016	0.148,109.912	4.927,109.912
840.395,0.056	840.395,5.404	0.573,71.943
238.701,0.086	0.765,4.240	0.765,223.298
232.756,0.015	0.933,56.761
59.071,0.218	0.020,114.995
87.918,0.227	0.014,151.398
2.163,6.207	83.228,0.126	1.370,178.881
280.678,0.007	0.088,58.045	5.803,58.045
50.786,0.034	0.064,1.759	0.064,45.907
4.026,3.815	200.966,0.061	0.047,153.952
4.280,5.484	334.236,0.086	0.607,172.012
0.186,0.735	16.191,0.010	0.011,44.921
2.770,3.560	0.235,23.150
2.431,1.115	133.977,0.024	0.031,51.306
2.966,0.008	125.290,0.008	0.052,11.808
3.706,6.746	72.296,0.097	0.055,387.684
0.784,2.444	42.951,0.242	0.074,240.608
56.518,0.640	0.107,499.013
11.558,0.010	98.151,0.010	0.153,34.598
3.870,0.012	226.301,0.012	0.045,21.428
2.147,0.087	98.827,0.003
118.606,0.101	1.237,5.569	1.237,153.301
386.807,0.134	0.650,52.886
0.703,1.412	53.046,0.014	0.015,122.992
2.685,0.693	108.504,0.008	0.033,48.700
2.157,0.253	186.299,0.018	2.157,17.152
291.119,0.422	0.262,402.446
190.530,0.050	190.530,3.963	0.236,328.608
0.227,1.886	0.004,38.350
1.874,3.885	83.626,0.102	83.626,8.035	0.032,306.427
114.582,1.004	0.052,234.284
831.764,0.021	0.125,81.817
184.111,0.005	0.125,28.376	2.548,28.376
1.809,1.154	141.636,0.024	0.019,55.481
4.626,3.071	100.311,0.101	0.059,49.100
409.664,0.230	0.132,4.778	0.132,343.796
3.534,0.335	59.428,0.103
113.307,0.699	0.992,6.863	0.992,156.976
5.374,1.678	92.161,0.096	0.172,119.210
123.620,0.037	0.049,2.679	0.049,128.183
113.077,1.783	0.068,291.493
1.475,0.806	130.213,0.291	0.035,36.740
2.843,3.281	77.733,0.036	0.091,112.672
3.440,0.160	325.435,0.160
1.968,1.788	110.523,0.032	0.030,63.107
396.868,0.213	0.087,149.611
9.733,0.770	123.475,0.022	0.553,27.571
0.093,2.168	0.001,191.005
1.008,0.771	81.356,0.009	0.021,63.199
0.990,0.637	9.103,0.637
2.087,1.312	98.706,0.016	0.044,108.482
1.551,4.013	100.981,0.225	0.075,111.193
30.635,0.127	0.135,226.430
3.237,0.838	305.496,0.027	0.059,24.022
2.902,1.604	217.680,0.046	0.065,55.266
0.188,0.398	0.188,9.985
93.540,0.441	0.016,22.601	0.016,93.556
0.058,1.961	0.058,13.698
235.982,0.041	0.050,96.718	2.423,96.718
8.764,2.146	96.464,0.033	0.149,72.028
1.549,1.682	101.569,0.039	0.019,92.201
140.765,1.132	70.021,83.065
11.159,0.563	83.564,0.563	0.116,113.018
0.474,1.921	27.873,0.024	0.014,90.871
100.869,0.131	100.869,7.160	0.032,283.945
0.989,1.099	53.678,0.014	0.020,94.467
100.844,0.248	0.017,17.361	0.017,212.729
8.477,2.538	414.664,0.038	0.353,136.709
2.050,2.067	143.259,0.021	0.044,52.778
187.522,0.092	0.680,153.950
380.225,0.168	380.225,7.339	0.290,344.004
0.894,4.547	56.847,0.051	0.055,92.594
58.483,0.147	0.011,177.306	0.804,177.306
1.128,7.022	63.844,1.446	0.037,211.286
104.255,0.022	104.255,2.001	0.170,154.391
140.331,0.021	0.052,1.391	0.052,64.135
0.548,1.489	47.031,0.018	0.028,132.516
42.450,1.388	0.030,39.676
4.338,2.290	356.344,0.023	0.114,132.330	9.374,132.330
1.220,0.855	89.563,0.016	0.038,43.886
150.591,0.035	0.109,123.684
0.721,9.225	65.135,0.333	65.135,18.653	0.044,516.135
464.318,0.247
1.315,1.459	71.031,0.027	0.116,84.157
407.250,0.015	0.094,1.230	0.094,32.393
5.047,2.171	88.779,0.022	0.328,19.455
0.686,1.185	60.223,0.020	0.008,66.312
100.370,0.637	0.042,249.270
10.186,0.986	224.256,0.026	0.197,29.944
0.909,2.453	80.482,0.094	0.011,86.634
1.428,0.478	83.761,0.005	0.021,26.506
0.446,2.129	0.013,58.762
29.707,0.174	29.707,0.543	0.019,53.928
11.815,1.102	124.652,0.139	0.168,77.893
109.785,0.213	0.053,17.049	0.053,129.088
15.297,2.458	126.210,0.027	0.956,169.402
1.679,2.493	139.835,0.054	0.018,148.720
0.410,0.489	29.561,0.006	0.005,10.431
1.433,2.506	70.469,0.182	0.044,185.536
108.571,0.230	0.216,15.151	0.216,62.741
64.795,0.127	0.050,209.053
100.265,0.084	100.265,7.593	0.026,161.094
0.848,6.572	25.912,0.663	0.012,578.317
424.684,0.038	0.189,125.603	5.795,125.603
61.799,0.073	0.184,44.684
68.608,0.042	0.017,88.935
0.307,0.894	29.680,0.015	0.004,17.755
9.004,0.057	349.050,0.001	9.004,4.957
82.766,0.019	0.089,54.043	1.322,54.043
87.787,0.678	0.111,107.851
9.606,0.924	335.265,0.038	0.304,83.111
4.356,0.559	134.591,0.011	0.075,43.497
0.010,366.698
84.648,0.314	84.648,14.573	0.035,388.413	2.181,388.413
0.344,1.137	17.331,1.137	0.008,70.374
3.047,1.174	169.712,0.021	0.223,65.964
1.329,1.631	65.982,0.154	0.016,85.410
279.839,0.035	0.539,215.573
671.128,0.064	0.618,258.784
11.938,0.864	281.854,0.864	0.142,186.262
4.260,0.008	251.448,0.008	0.050,28.765
114.268,0.082	114.268,4.374	0.543,286.605
93.267,0.105	0.037,87.813
5.510,2.388	278.825,0.088	0.180,28.971
1.211,0.410	72.834,0.005	0.060,37.269
0.052,508.530
383.595,0.074	1.431,77.987	5.455,77.987
1.761,1.126	53.631,0.029	0.035,112.535
434.477,0.566	0.110,397.885	9.390,397.885
152.546,0.589	0.072,227.284
0.604,3.322	55.200,0.086	0.019,64.324
5.178,4.618	404.068,0.055	0.077,102.472
1.299,0.723	104.015,0.035	0.028,27.102
104.682,0.373	0.114,36.953
0.935,0.030	69.045,0.030	0.013,108.940
