1.830,1.787	93.100,0.079	0.020,94.853
266.827,0.026	0.066,1.711	0.066,126.433
12.369,0.133	0.007,85.427
117.983,0.073	0.060,5.082	3.685,5.082	0.060,52.464	3.685,52.464
286.543,0.040	0.097,144.088
225.595,0.084	0.085,2.431	0.085,37.637
256.650,0.106	0.046,65.709
1.716,2.189	116.377,0.050	0.022,65.371
68.142,0.037	0.884,15.386
384.160,0.030	0.335,41.455
100.581,0.004	1.967,19.082
298.782,0.116	0.050,117.423
584.353,0.039	0.189,60.830
12.376,0.081	0.006,4.696	0.006,50.838
288.807,0.009	0.902,10.707
97.964,0.351	0.036,112.968	1.570,112.968
281.991,0.805	1.555,129.686
0.303,0.635	29.839,0.059	29.839,2.870	0.003,30.732
261.454,0.002
110.171,0.122	0.034,1.626	1.375,1.626	0.034,159.623	1.375,159.623
15.408,0.028	15.408,0.822	0.026,67.093
129.835,0.391	0.121,249.211	3.137,11.099
109.868,0.086	0.104,59.738	2.018,59.738
210.700,0.004	0.160,23.964
264.263,0.009	0.037,29.752
331.436,0.487	0.117,587.304	11.672,29.944
0.434,0.692	23.646,0.024	0.005,53.413
96.220,0.028	1.381,106.561
642.384,0.024
16.890,0.008	16.890,0.667	0.005,48.195
138.301,0.077
40.220,0.085	40.220,1.119	0.030,40.731
0.170,1.168	16.842,0.024	0.002,99.492
0.947,0.417	54.575,0.007	0.020,8.231
300.971,0.021	0.303,108.027
366.927,0.336	0.201,2.320	0.201,93.729	12.828,13.584
0.063,129.094	2.325,129.094
4.676,2.269	199.018,0.035	0.129,29.625	5.505,29.625
1.013,1.001	30.520,0.016	0.014,33.377
48.274,0.019	1.747,51.322
240.408,0.007	0.334,55.235
123.861,0.004	0.023,29.974	1.753,29.974
3.691,0.294	0.047,103.500
77.125,0.053	77.125,0.901	0.030,74.501
0.129,0.498	0.001,8.649
14.426,0.160	0.022,185.060
32.086,0.047	0.150,4.102	0.150,198.920
79.226,0.021	79.226,0.909	0.054,24.666
0.666,0.935	22.577,0.017	0.008,78.190
0.032,0.657	0.011,60.911
242.702,0.040	242.702,1.822	0.033,111.485
0.225,1.082	5.486,0.017	0.003,97.163
72.529,0.044	0.111,63.484
1.320,0.197	9.526,0.197	0.030,41.203
97.439,0.101	0.029,2.724	0.029,90.828
50.827,2.951	0.008,232.404
2.422,0.559	69.129,0.285	0.031,43.529
22.435,0.600	0.114,463.098
163.362,0.056	0.027,1.520	0.027,105.012
0.006,1.911	0.006,81.873
96.557,0.272	0.100,301.113	8.251,13.315
3.353,0.049	273.634,0.049	0.042,360.162
74.935,0.058	74.935,3.213	0.139,106.657
369.368,0.076	0.639,302.439	9.688,6.090
31.631,0.030	31.631,2.222	0.016,113.470
122.385,0.016	0.115,26.347
0.195,1.843	17.324,0.027	0.013,126.431
0.035,1.160	1.086,0.885	0.035,111.772	1.086,85.303
108.108,0.051	1.174,2.429	1.174,86.460
0.284,2.173	19.703,0.085	0.003,194.874
46.523,0.231	0.050,76.922
56.004,0.049	56.004,4.052	0.215,355.547
294.601,0.010	0.032,72.990	3.141,72.990
2.663,0.037	184.127,0.037	0.091,2.465	0.091,189.152
332.824,0.120	332.824,3.720	0.153,67.112
50.084,0.006	0.253,13.306
104.706,0.008
1.807,2.545	76.585,0.049	76.585,3.318	0.049,172.347
0.430,0.086	25.643,0.001	0.018,8.506
1.524,0.784	112.827,0.017	0.022,71.368
1.291,0.013	109.486,0.013	0.393,92.779
81.634,0.020
0.328,0.200	18.811,0.003	0.008,16.634
2.748,0.046	102.206,0.046	2.748,4.062	102.206,4.062	0.057,253.167
1.727,0.230	84.778,0.230	0.053,357.384	2.599,5.962
3.497,0.001	105.947,0.001	0.035,5.379
3.176,0.058	163.298,0.058	0.064,182.355
66.404,0.303	0.349,104.975	7.510,18.108
0.628,1.453	33.801,0.022	0.007,121.798
170.874,0.058	0.585,3.040	0.585,183.217
419.758,0.047	0.134,93.603	5.478,2.214
631.185,0.100	0.116,261.352	11.195,5.011
21.472,0.455	0.002,262.690
94.176,0.081	0.014,270.608
116.682,0.010	116.682,1.006	0.031,95.015	2.187,95.015
0.073,0.159	0.010,8.799
0.255,2.345	18.753,0.070	0.008,59.950
26.782,0.210	26.782,1.664	0.029,58.349	2.174,58.349
0.541,1.942	50.946,0.030	0.006,77.268
1.467,0.005	91.231,0.005	1.467,0.286	91.231,0.286	0.056,26.927
118.259,0.011	2.185,98.807
3.261,0.014	79.547,0.014	0.397,44.159
1.205,0.192	70.566,0.002	0.032,11.579
3.655,0.015	271.836,0.015	3.655,1.221	271.836,1.221	0.041,119.078
0.012,102.347
354.878,0.126	0.211,121.080
77.609,0.249	0.043,19.054
51.231,0.135	0.215,79.493
55.883,0.100	0.027,262.754	1.683,262.754
0.503,0.681	19.310,0.010	0.005,60.207
0.810,1.991	62.583,0.107	0.033,89.844
0.029,232.004	2.272,77.494
0.175,2.745	9.294,0.038	0.003,65.941
317.958,0.027	317.958,2.516	0.063,160.390
1.528,0.019	76.543,0.019
4.352,2.142	0.001,365.661
0.022,2.284	0.022,106.974
1.089,1.198	71.080,0.076	0.029,61.516
118.565,0.026	0.247,64.587	7.660,2.028
9.578,0.041	0.001,1.675	0.001,66.007
2.905,0.022	141.992,0.022	0.161,49.080
294.875,0.009	294.875,0.813	0.155,74.172
5.793,0.006	450.471,0.006	0.188,0.587	0.188,17.774
318.797,0.018	0.310,69.602
134.869,0.017	0.058,1.596	0.058,46.557
1.768,0.316	95.025,0.316	0.022,231.536
3.852,2.341	113.457,0.065	0.054,89.131
49.501,0.406	0.077,284.676
1.552,0.485	98.091,0.013	0.022,25.116
342.109,0.135	0.378,105.208	6.513,8.888
4.645,0.001	140.130,0.001
0.236,1.327	16.990,0.016	0.003,83.469
8.711,0.016	8.711,1.418	0.018,125.485
181.889,0.373	0.106,143.231	10.493,28.812
146.431,0.018	0.131,122.901
9.047,0.047	0.002,166.808
115.085,0.024	0.125,176.316	4.796,176.316
220.003,0.149	0.377,86.038
93.966,0.376	0.029,499.417	1.995,8.304
53.534,0.022
1.169,0.403	49.960,0.403	0.067,50.441	2.881,25.255
122.116,0.291	0.014,42.891
36.897,0.995	0.011,591.708
135.023,0.061
347.636,0.050	0.262,9.446
2.832,1.178	154.053,0.047	154.053,3.165	0.039,79.507
173.184,0.061	0.026,3.066	1.856,3.066	0.026,89.861	1.856,89.861
2.647,0.903	38.147,0.012	0.058,72.094
1.985,2.117	149.814,0.837	0.065,59.096	4.869,59.096
513.801,0.024	1.109,48.549
187.539,2.244	187.539,4.284	0.037,149.853	2.689,149.853
1.823,2.678	135.525,0.050	0.061,207.132
0.023,335.380	2.105,335.380
70.450,0.103	13.136,8.715
23.782,0.241	0.009,479.171
128.340,0.053	0.032,212.001
35.889,0.109	0.016,187.873
67.444,0.008	0.234,47.409
441.372,0.299	0.645,1.700	0.645,120.274	28.631,21.149
36.710,0.072	0.018,128.748
69.771,0.038	0.011,261.490
192.119,0.053	0.138,255.410	5.634,4.275
0.864,0.268	62.745,0.013	0.010,24.793
67.591,0.050	0.364,3.446	0.364,313.169	5.923,4.573
83.770,0.081	83.770,3.281	0.788,259.783
3.960,0.057	226.944,0.057	0.048,92.952
15.674,0.110	0.039,4.123	0.039,179.932
80.212,0.007	0.013,37.742	1.002,37.742
89.173,0.028	0.024,60.675	1.355,60.675
84.414,0.049	0.084,151.053
224.050,0.251	0.109,58.949
80.714,0.026	0.256,1.821	0.256,98.927
39.845,0.174	0.019,251.908
121.035,0.007	0.173,6.868
51.407,0.005	0.092,40.795
525.046,0.042	0.838,29.937	18.077,3.467
42.824,0.493	0.093,16.865
77.198,0.197	0.035,4.248	0.035,18.042
65.338,0.257	0.018,64.868
131.063,0.160	0.387,119.955
0.527,0.023	11.673,0.023	0.527,0.914	11.673,0.914	0.014,51.124
3.946,0.189	156.019,0.189	0.075,304.313
2.891,1.287	272.334,0.052	0.029,70.129
2.315,1.218	167.692,0.102	0.025,108.834
1.152,0.351	35.026,0.004	0.077,27.009	2.353,27.009
9.515,0.024	0.109,119.781	1.764,119.781
228.870,0.116	26.597,8.810
31.261,0.106	0.081,5.824	0.081,174.422
0.608,0.542	54.528,0.010	0.009,19.960
8.322,0.219	0.006,119.238
134.864,0.005	0.060,2.086
113.831,0.158	0.039,444.623	3.364,444.623
0.037,121.719	2.473,121.719
20.353,0.665	0.124,113.726
193.037,0.027	0.270,67.854
104.981,0.182	0.810,70.028
71.532,0.739	0.018,341.037	0.848,341.037
143.744,0.064	0.065,94.960	2.678,94.960
2.027,3.465	146.227,0.035	0.049,208.792
84.833,0.006	0.130,36.939	1.606,36.939
1.491,0.047	85.972,0.047	0.474,1.496	0.474,76.795
95.259,0.004	0.061,21.556	2.084,21.556
2.224,0.566	155.559,0.566	0.024,32.812
42.652,1.136	0.006,432.957
0.018,108.120
363.278,0.033	363.278,1.612	0.081,141.782
1.253,0.023	44.225,0.023	0.017,89.954
63.398,0.145	0.053,259.169
5.078,0.615	79.156,0.006	2.857,46.387
0.351,2.409	34.218,0.034	0.004,47.162
85.065,0.173	0.347,479.948	33.085,8.972
0.455,2.809	9.659,0.204	0.005,13.214
394.911,0.288	0.127,157.101	8.521,13.640
1.049,0.319	68.906,0.049	0.023,15.876
121.912,0.111	0.152,256.252
39.303,1.092	0.005,590.119
0.912,0.429	46.890,0.007	0.014,39.294
0.424,1.354	28.664,0.848	0.012,76.234
151.235,0.558	0.035,156.334	2.078,3.464
195.347,1.175	0.227,60.007
0.022,2.773	0.022,9.007
88.531,0.045	0.156,96.698
134.497,0.035	0.035,97.597	1.825,97.597
0.183,2.557	7.609,0.059	0.004,46.056
560.226,0.030	0.195,81.925
1.538,1.056	81.786,0.012	0.018,74.726
712.950,0.039	0.723,3.814	23.959,3.814
4.241,0.011	168.676,0.011	0.163,53.589
93.539,0.897	0.043,39.861
1.509,0.091	83.762,0.091	0.047,113.639
30.065,0.259	30.065,5.482	0.009,208.036
184.484,0.198	0.038,65.804
0.159,1.487	9.971,0.020	0.003,50.060
79.713,0.036	0.078,15.673	2.016,15.673
1.130,0.442	99.916,0.006	0.012,35.898
32.743,0.212	1.792,221.493
138.615,0.023	0.223,115.417
0.352,1.362	34.087,0.033	0.005,119.559
20.182,0.002
2.063,0.033	119.550,0.033	0.068,113.863
3.010,1.253	250.296,0.015	1.487,103.508
122.482,0.099	0.148,327.475	7.090,8.468
2.244,0.160	149.745,0.003
132.248,0.926	0.015,5.752	0.015,298.087
51.396,0.030	0.043,1.941	3.844,1.941	0.043,183.773	3.844,183.773
2.462,0.028	104.325,0.028	0.041,92.396
141.017,0.080	0.030,30.381
234.459,0.021	234.459,1.758	0.043,69.609	2.927,69.609
0.047,0.387	4.660,0.012	0.001,7.207
8.225,0.062	0.004,4.959	0.004,244.298
678.725,0.018	0.155,129.549
102.906,0.091	0.022,52.960
87.558,0.065	87.558,3.552	0.070,307.627
18.594,0.268	0.013,5.152	0.013,131.686
81.069,0.159	0.093,1.838	0.093,97.137
168.245,0.117	0.052,101.139
4.138,1.066	48.039,0.146	0.100,60.983
0.243,143.923	3.248,143.923
142.896,0.026	0.053,112.328	4.490,112.328
0.228,0.764	15.751,0.009	0.003,56.686
31.105,0.291	0.238,38.810	21.463,6.146
0.002,460.455
25.871,0.036	0.010,2.604	0.010,83.316
3.560,0.042	36.145,0.042
46.311,0.033	46.311,2.235	0.029,151.451
0.056,191.621
1.326,0.018	63.055,0.018	0.024,79.983
108.346,0.140	0.074,2.389	0.074,84.289	3.912,4.957
158.776,0.037	0.112,0.652	0.112,16.164
41.293,0.007	41.293,0.591	0.025,53.618
8.869,0.068	0.017,393.752
0.237,0.449	19.461,0.018	0.004,8.843
1.479,0.012	103.225,0.012	0.078,1.141	0.078,41.883
48.424,0.012	48.424,0.928	0.074,85.059
82.763,0.303	0.056,151.482	1.904,151.482
108.030,0.238	0.028,427.418
0.553,0.722	0.009,9.693
22.913,0.066	22.913,3.890	0.010,286.340
0.004,166.332
41.225,0.447	0.010,47.686
3.388,0.064	135.756,0.064	0.036,168.980
2.895,0.199	84.042,0.008	0.032,18.832
184.709,0.282	0.142,71.066
0.538,0.876	47.688,0.023	0.009,82.685
0.061,0.503	0.002,46.515
89.272,0.031	0.015,210.625
111.616,0.016	0.480,104.643
33.058,0.052	0.035,350.017
215.333,0.059	0.674,0.940	0.674,62.128
0.586,0.171	49.711,0.171	0.006,645.467
91.429,0.136	0.026,388.885
146.105,0.023	0.119,117.676
4.159,0.020	33.961,0.020	2.172,1.954	2.172,55.784
141.129,0.290	0.041,431.245	3.409,431.245
6.753,0.406	0.003,84.557
4.791,4.148	158.858,4.148	0.115,400.108
321.643,1.167	0.058,3.477	0.058,125.717	4.360,42.207
0.994,0.854	72.631,0.009	0.346,29.637
12.178,0.044	0.015,372.729
2.943,2.082	91.000,0.035	0.079,80.939
55.841,0.006	0.557,35.906
45.000,0.037	45.000,2.694	0.021,121.730	1.297,121.730
49.847,0.117	0.051,90.763
1.483,0.193	114.864,0.011	0.015,7.900
129.749,0.079	0.616,363.848
739.337,0.365	1.462,14.448	8.051,14.448
170.744,0.261	0.064,139.674
296.503,0.138	0.134,709.916	12.133,9.587
642.119,0.203	0.725,98.084	7.052,11.033
437.696,0.005
1.133,0.080	92.912,0.080	0.042,3.463	0.042,259.042	3.469,6.012
31.195,0.103	31.195,4.384	0.019,150.007
292.986,0.126	0.086,404.160
490.586,0.026
50.606,0.231	0.040,4.730	0.040,432.957
15.504,0.020	0.017,1.433	0.017,101.172
24.379,0.027	0.085,107.293
229.382,0.032	0.049,54.451
0.904,0.482	83.760,0.006	0.009,41.158
0.322,0.486	31.242,0.006	0.223,30.135
39.595,0.054	39.595,4.069	0.008,211.308
292.413,0.040	0.200,129.227
2.174,0.895	84.620,0.011	0.032,43.268
598.236,0.104	6.837,5.172
179.207,0.071	0.729,28.039
1.364,0.732	94.514,0.139	0.096,62.951	6.646,11.952
156.835,0.192	156.835,2.204	0.082,186.914	5.712,186.914
0.880,0.821	85.930,0.077	0.018,72.269
5.503,0.037	5.503,3.357	0.021,209.232
0.440,0.203	12.673,0.008	0.006,11.943
31.843,0.020	0.187,85.491
0.632,0.041	56.710,0.041	0.039,80.900
198.530,0.080	198.530,1.873	0.082,90.251	2.443,90.251
27.677,0.166	27.677,5.289	0.006,54.767
187.428,0.091	0.144,218.134	11.350,2.873
71.967,0.026	0.018,76.560
33.733,0.339	0.033,379.214	1.581,379.214
56.943,0.044	0.015,0.856	0.015,85.566
0.977,0.704	92.023,0.020	0.011,40.465
0.366,1.431	28.501,0.023	0.025,111.872	1.952,111.872
339.331,0.637	0.217,220.939
4.664,0.026	64.517,0.026	0.071,114.926
55.267,0.013	0.428,61.826	2.472,61.826
0.442,162.827	4.911,162.827
105.464,0.025	105.464,1.864	0.658,56.073
1.742,0.424	129.808,0.018	0.034,37.600	2.566,37.600
0.073,0.501	5.007,0.501	0.001,32.063
154.022,0.306	0.253,6.012	0.253,441.957	5.743,22.501
37.690,0.131	0.013,328.095
2.963,0.445	58.733,0.445	2.963,5.417	58.733,5.417	0.046,266.932
14.936,0.018
289.665,0.004	0.122,20.890
73.377,0.179	0.010,327.278
119.779,0.233	0.605,68.767
105.083,0.006	0.113,32.071	3.371,32.071
4.238,0.012	126.492,0.012	0.056,111.871
74.072,0.049	0.083,3.728	0.083,200.237
1.286,0.648	93.427,0.018	0.099,62.026
1.270,0.083	62.797,0.015	0.018,6.556
1.245,2.153	120.630,0.032	0.035,156.448	3.412,156.448
1.356,0.032	76.269,0.032	0.017,15.878
2.414,4.189	183.612,0.045	0.044,76.614
112.307,0.018	0.112,105.395
0.589,1.194	34.652,0.014	0.011,92.172
0.628,0.417	34.602,0.417	0.035,136.835	1.949,3.656
2.628,0.342	105.978,0.035	0.034,27.562
239.346,0.291	0.150,76.601
2.381,0.825	174.252,0.012	0.162,47.273
17.828,0.014	0.005,54.099	0.234,54.099
25.729,0.465	0.005,110.756
48.924,0.005	0.007,0.375	0.007,20.963
108.966,0.055	0.060,363.455
338.923,0.115	0.750,97.997
108.828,0.025	0.125,29.948
0.283,0.582	27.476,0.027	0.007,33.020
2.056,0.074	149.396,0.074	0.036,216.364
70.930,0.359	70.930,3.942	0.158,70.396
1.545,2.342	82.489,0.064	0.160,75.854
4.960,0.068	206.851,0.068	0.123,158.310
166.294,0.100	2.706,8.799
411.348,0.310	411.348,5.287	0.058,240.744
40.023,0.104	0.140,3.125	0.140,66.086
15.602,0.030	15.602,2.679	0.007,188.510
0.230,1.569	16.307,0.025	0.003,128.064
0.502,0.031	21.356,0.031	0.008,30.647
0.709,2.011	13.863,0.062	0.029,140.657
2.897,0.085	0.008,41.980
717.483,0.069	717.483,2.239	0.555,57.563
0.048,0.119	0.001,5.209
1.826,0.022	162.316,0.022	0.091,85.161
149.396,0.207	149.396,2.284	0.554,114.475
0.803,1.597	52.968,0.067	0.041,32.229
203.220,0.194	0.122,40.764	2.327,2.789
169.313,0.040	169.313,1.909	0.044,92.095
1.526,0.354	98.924,0.354	0.017,1.752	0.017,169.774
43.959,0.241	0.053,88.952
1.426,0.329	124.371,0.005	0.056,14.836	4.895,14.836
120.377,0.350	120.377,2.721	0.018,100.682
509.421,0.234	0.096,272.648	5.216,6.501
1.077,1.660	54.516,0.041	0.011,131.154
71.572,0.009	0.511,53.231
35.431,0.328	0.957,162.202
0.493,0.683	31.153,0.009	0.041,40.299
46.743,0.047	0.012,113.425	0.892,113.425
146.388,0.013	0.045,70.509
0.029,181.354
0.334,646.520	4.067,646.520
2.424,0.022	204.604,0.022	0.105,68.383
6.247,0.139	0.002,155.362
1.581,0.404	41.244,0.015	0.045,31.215
63.802,0.034	63.802,2.348	0.010,230.946
288.758,0.486	0.058,117.427	5.518,117.427
1.033,0.493	74.137,0.005	0.016,44.784
139.460,0.057	0.853,4.115	0.853,94.872
114.361,0.054	0.027,2.230	0.027,56.750
0.546,0.658	49.563,0.044	0.006,61.234
709.356,0.077
0.214,1.277	20.581,0.021	0.003,104.558
0.082,2.314	7.066,0.883	0.001,156.837
0.740,0.050	55.742,0.002	0.084,4.115
271.608,0.001	0.087,10.250	3.373,10.250
213.947,0.019	1.763,1.232	1.763,66.382
82.787,0.026	0.016,60.642
27.049,0.025	0.010,1.673	0.010,111.817
10.348,14.965
130.043,0.082	0.567,304.206	11.622,7.029
90.149,0.024	90.149,0.975	0.016,53.327
476.701,0.045	476.701,0.895	0.142,48.204
112.752,0.097	0.052,385.220	4.652,8.491
0.000,146.464
91.512,0.055	0.010,4.473	0.010,378.017
220.945,0.052	0.101,124.890	3.124,124.890
194.797,0.064	194.797,2.371	0.734,193.284	4.734,193.284
128.054,0.035	128.054,2.204	0.040,96.954
66.044,0.102	0.082,1.952	0.082,174.542	7.717,9.104
60.016,0.019
200.947,0.004
0.429,0.219	26.172,0.153	0.014,20.858
5.886,0.059	134.315,0.059	0.073,137.008
127.585,0.012
55.564,0.005	0.022,34.037
0.947,0.020	52.502,0.020	0.076,1.984	0.076,179.896
86.816,0.224	0.016,639.152
238.572,0.554	0.241,145.717	14.733,13.166
0.002,325.628
59.263,0.011	0.122,79.430	2.214,79.430
45.514,0.214	0.012,326.160
1.686,0.008	108.847,0.008	0.024,43.782
1.811,1.322	75.793,0.021	0.036,62.090
0.656,2.853	58.582,0.292	0.029,247.398
0.166,0.581	14.895,0.007	0.013,21.418
47.638,0.581	0.248,142.983
63.875,0.032	0.027,109.914	1.413,109.914
231.851,0.091	0.403,229.651	6.550,7.220
33.360,0.019	0.020,1.588	0.020,120.842
689.819,0.049	0.246,159.819
173.804,0.182	0.839,138.426
147.498,0.085	0.071,14.000
0.034,159.033
0.975,1.267	0.015,78.295
314.682,0.813	5.010,39.625
62.260,0.117	0.014,136.037
531.434,0.183	0.266,124.930	8.965,14.376
3.997,0.063	237.309,0.063	0.097,87.379
0.218,1.513	14.161,0.059	0.003,90.131
75.859,0.016	0.043,29.710	1.308,29.710
99.124,0.039	0.214,2.893	0.214,72.533
156.049,0.104	156.049,2.121	0.134,35.702
118.416,0.915	0.037,254.229	1.713,254.229
4.337,0.022	314.408,0.022	0.047,63.476
58.567,0.299	58.567,2.463	0.035,94.443
9.367,1.397	0.254,206.887	9.367,6.976
60.900,0.045	0.040,264.964
85.516,0.210	0.348,48.983
0.977,2.009	71.722,0.031	0.015,82.795
70.042,0.014	0.010,34.914	0.853,34.914
0.999,0.025	96.895,0.025	0.010,109.105
40.226,0.876	0.121,843.479
0.528,1.236	50.639,0.088	0.007,90.147
220.729,0.026	0.287,50.379	27.360,2.562
1.389,0.027	121.698,0.027	1.389,1.587	121.698,1.587	0.022,98.409
301.455,0.191	0.260,53.804	13.603,18.096
0.000,210.949
642.418,0.039	0.315,229.881	11.794,2.404
0.606,1.293	37.870,0.073	0.019,66.820
2.397,0.022	19.041,0.022
61.815,0.344	0.153,2.471	3.413,2.471	0.153,115.287	3.413,115.287
132.779,0.114
489.729,0.087	0.162,123.417
0.313,0.285	29.277,0.008	0.004,25.817
3.395,0.825	249.842,0.088	0.226,64.582	16.654,6.898
81.412,0.277	0.073,151.793	2.405,151.793
13.241,0.024	13.241,1.970	0.010,89.065
0.464,0.647	27.018,0.040	0.006,50.242
71.651,0.067	71.651,5.253	0.009,135.821	0.832,135.821
93.614,0.025	0.803,119.436
0.125,2.696	12.097,0.094	0.005,50.507
24.687,0.013	24.687,0.978	0.014,85.285
2.198,0.122	179.033,0.122	0.026,0.664	0.026,24.515
0.379,0.293	23.073,0.020	0.007,19.161
0.729,1.033	68.359,0.021	0.039,95.946
43.653,0.250	0.015,145.014
90.081,0.019	0.032,80.649
1.784,0.354	121.586,0.016	0.103,34.349
52.584,0.090	0.014,279.860
0.239,0.440	5.542,0.005	0.003,36.771
221.002,0.047	0.053,89.389
1.678,0.370	109.449,0.005	0.024,24.750
0.176,1.471	16.979,0.052	0.002,117.545
169.971,0.012	0.282,77.374	4.817,77.374
229.074,0.030	0.258,89.577	17.947,2.248
149.759,0.131	0.023,92.124
39.818,0.008	0.059,33.581
0.824,0.208	35.082,0.004	0.824,4.290
412.902,0.015
32.292,0.112	0.011,135.762
22.307,0.025	0.013,72.463	1.284,72.463
2.018,1.716	161.062,0.018	0.272,125.589
186.091,0.013	0.117,43.169
54.445,0.003	0.034,20.438
0.369,0.633	21.703,0.633	0.004,749.742
2.970,1.207	242.205,0.038	0.040,114.839
3.749,0.041	145.446,0.041	0.132,2.390	0.132,207.970	5.108,3.533
779.609,0.115	1.848,184.757	153.201,5.328
0.005,146.924
1.628,0.013	35.767,0.013	0.031,121.088
0.332,1.915	32.969,0.046	0.004,108.970
0.330,2.407	13.098,0.056	0.021,123.571
1.319,2.270	80.383,0.043	0.025,95.901
1.517,0.092	147.098,0.092	0.797,76.334	77.260,1.656
0.082,0.477	0.001,20.667
0.104,312.794	8.671,101.611
96.756,0.557	0.451,4.238	0.451,186.170
105.830,0.026	0.134,124.294
6.764,0.236	0.006,77.382
66.903,0.056	0.015,2.112	0.015,63.834
0.835,0.008	37.200,0.008	0.072,52.869
0.231,0.452	7.594,0.007	0.006,15.335
2.315,0.031	98.651,0.031	0.323,148.540
0.568,2.948	9.127,0.888	0.568,83.609	9.127,25.178
274.336,0.014	0.897,56.605
0.021,1.605	0.001,96.531
2.996,0.499	177.638,0.005	0.108,18.069
85.832,0.090	0.013,1.423	0.013,80.042
1.540,2.838	143.452,0.116	0.137,53.522
57.489,0.294	0.009,175.562
33.682,0.078	0.138,3.368	1.510,3.368	0.138,149.354	1.510,149.354
334.736,0.094	0.148,251.468
2.836,0.355	141.407,0.355	0.036,619.185
461.250,0.005
2.519,1.170	171.295,0.049	0.147,72.864
0.056,142.213	2.185,10.678
413.344,0.145	0.159,71.455
0.303,515.658	12.596,32.134
2.021,0.038	94.375,0.038	0.157,74.164
53.224,0.091	0.020,32.671	0.839,32.671
17.027,0.031	0.002,1.937	0.002,97.052
73.982,0.473	73.982,2.858	0.011,83.650
69.006,0.159	0.031,3.548	0.031,129.654
0.961,0.505	14.394,0.006	0.015,32.205
0.426,0.087	35.440,0.001	0.056,7.217	4.648,7.217
160.765,0.043	0.208,3.608	0.208,207.835
97.860,0.004	1.685,10.333
16.259,0.023	16.259,1.688	0.025,92.334
115.482,0.026	0.076,1.140	1.862,1.140	0.076,73.274	1.862,73.274
111.224,0.106	0.042,1.890	0.042,107.447
122.956,0.011	0.072,44.361	1.315,44.361
93.334,0.045	0.023,80.725
63.778,0.118	0.013,93.508
0.106,122.341	6.937,7.097
526.334,0.019
112.062,0.024	0.103,140.675
0.639,0.678	41.382,0.678	0.010,275.697
21.413,0.412	0.008,650.016
13.739,0.007	0.008,0.649	0.008,54.701
137.359,0.695	0.102,297.725
509.992,1.465	0.179,4.106	0.179,282.032	5.655,100.654
75.100,0.007	0.162,41.587
27.542,0.210	0.356,346.885
88.553,0.009	88.553,0.471
100.714,0.006	0.139,24.957
0.975,3.361	29.159,0.129	0.033,274.787
2.802,0.401	200.753,0.401	0.090,159.433	6.416,17.890
133.621,0.184	1.605,96.143	25.330,12.994
1.131,0.037	103.575,0.000
0.257,0.319	15.530,0.018	0.007,11.285
144.994,0.034	0.030,160.608	2.791,160.608
0.846,1.119	30.758,0.028	0.023,56.921
112.317,0.014	0.058,71.892
5.093,0.027	165.860,0.027	5.093,1.083	165.860,1.083	1.103,28.138
4.707,3.335	93.901,0.104	0.091,204.287
121.166,0.077	0.083,3.386	1.959,3.386	0.083,143.174	1.959,143.174
183.838,0.067	0.088,96.709
3.115,0.044	154.007,0.044	3.115,1.634	154.007,1.634	0.033,91.287
17.823,0.090	0.006,301.989
71.801,0.071	0.031,312.822
258.484,0.025	0.141,2.481	0.141,159.246
61.402,0.027	0.010,8.168	0.732,8.168
1.184,0.060	56.646,0.060	0.048,87.094
20.964,0.005	20.964,0.379	0.006,33.564
24.452,0.242	0.005,4.729	0.005,471.161
1.789,0.584	61.292,0.015	0.018,31.624
0.997,0.195	60.434,0.195	0.023,39.040
107.108,0.080	107.108,0.972	0.017,10.437
33.660,0.311	0.044,228.077	1.824,228.077
1.161,0.597	115.641,0.009	0.079,16.295
128.476,0.012	0.202,25.100
0.912,0.504	83.923,0.012	0.031,44.382	2.891,44.382
35.376,0.049	0.008,1.493	0.008,8.912
1.050,0.086	51.110,0.086	0.020,1.785	0.020,123.912
7.035,0.046	7.035,1.618	0.005,86.964
3.442,0.818	328.091,0.292	0.075,38.575	7.142,13.770
2.960,0.031	55.058,0.031	0.048,32.759
3.336,0.052	0.005,5.137	0.005,249.896
0.592,2.244	21.013,0.141	0.008,217.872
0.670,1.052	53.655,0.187	0.034,66.228	2.697,66.228
10.488,0.108	0.148,402.655
