5.601,0.028	157.128,0.028	0.217,46.324
83.936,0.017	0.159,35.816
2.305,2.014	126.150,0.021	0.042,136.323
79.338,0.378	0.014,60.058
93.708,0.057	0.016,246.079
10.342,0.006	30.390,0.006	1.500,40.624
716.728,0.013	0.118,89.934
148.113,0.254	148.113,8.215
1.124,1.222	90.385,0.014	0.155,85.438
80.147,0.150	0.013,117.930
0.271,1.724	12.627,0.036	0.021,92.218
1.257,1.003	90.918,0.017	0.019,81.416
111.874,1.232	0.286,83.505
3.505,0.065	108.827,0.065	0.121,130.355
8.536,6.487	168.724,0.328	0.098,149.733
332.289,1.607	0.132,598.318	6.582,71.190
5.961,0.091	246.447,0.091	0.147,162.246
20.152,0.692	0.026,132.364
1.405,0.495	122.767,0.006	0.028,47.442
168.827,0.279	0.058,220.910
99.488,0.024	0.073,37.287
1.788,1.398	112.271,0.022	0.051,95.941
469.451,0.196	0.477,191.523
264.589,0.033	0.501,114.797	3.044,114.797
43.266,0.099	43.266,1.298	0.015,114.773
194.795,0.041	0.480,147.690
1.324,0.958	91.209,0.011	0.027,18.391
277.945,0.382	0.051,91.688
47.876,0.188	0.017,4.730	0.017,141.100
224.730,0.013	0.212,38.038
0.971,0.179	85.099,0.179	0.049,409.256
361.013,0.155	0.693,24.561
244.435,0.004	0.277,26.042
1.181,1.444	46.279,0.027	0.034,130.419
0.346,0.793	27.815,0.012	0.006,48.454
0.975,1.098	66.918,0.023	0.011,98.620
1.075,0.013	46.962,0.013
1.688,0.269	79.428,0.269
0.314,6.778	22.063,0.118	0.006,397.653
1.579,1.288	135.819,0.022	1.345,83.080
1.677,0.249	79.428,0.249	0.076,198.090
40.609,0.020	0.066,47.314
397.567,0.183	0.171,81.399	9.748,81.399
41.114,0.427	0.019,348.215
43.976,0.095	0.015,3.210	0.015,149.053
337.441,0.033	0.218,2.899	0.218,104.614
0.143,115.748
63.518,1.231	0.007,168.128
114.447,0.019	0.068,1.896	1.794,1.896	0.068,163.182	1.794,163.182
759.262,0.027	759.262,1.165	0.216,48.044
0.008,8.193	0.008,374.345
1.891,2.489	173.686,0.026	0.020,39.662
1.113,0.350	65.628,0.350	0.013,65.914
98.208,0.010	0.464,68.463
0.291,1.465	20.587,0.018	0.006,122.498
16.472,0.079	0.004,3.331	0.004,321.719
182.598,0.077	182.598,3.557	0.044,170.493
3.081,1.719	243.201,0.039	0.634,130.764
239.730,0.003	0.090,11.122
0.559,0.409	53.232,0.013	0.011,34.570
0.227,1.018	21.566,0.015	0.002,95.201
0.885,0.157	62.471,0.003	0.009,12.513
1.372,0.671	20.310,0.009	0.079,32.464
94.660,0.697	0.019,67.230
6.663,4.489	77.936,0.061	0.297,153.876
2.125,0.348	51.834,0.009	0.032,34.695
2.642,1.269	185.515,0.629	0.029,126.138
8.944,0.841	206.036,0.841	0.189,65.386
6.942,0.697	118.011,0.010	3.701,14.816
8.128,1.583	127.076,0.146	127.076,8.435	0.496,91.565
1.430,1.617	70.948,0.779	0.190,103.638	9.430,49.950
1.225,0.166	64.835,0.003	0.017,15.147
97.426,0.010
0.625,1.755	35.248,0.026	0.014,71.883
1.680,2.989	83.746,0.035	0.033,126.809
89.595,2.530	1.959,106.409
0.583,0.555	51.919,0.013	0.007,12.146
335.344,0.004
0.010,81.523
0.003,163.124
2.263,1.294	60.653,0.065	0.037,77.676
48.759,0.099	0.015,194.512
0.276,0.488	0.004,45.321
1.149,0.276	92.234,0.014	0.024,23.425
69.419,0.328	0.266,335.791
0.104,0.293	0.004,28.326
4.139,3.783	96.336,0.137	96.336,7.119	0.049,196.554
157.466,0.168	0.048,6.240	4.034,6.240	0.048,146.414	4.034,146.414
90.628,0.840	0.032,148.547
94.929,0.054	0.024,4.700	0.024,118.575
63.374,0.156	2.571,91.708
0.717,0.175	37.945,0.002	0.717,11.788
19.991,0.025	0.009,1.247	0.009,119.671
5.570,0.233	108.546,0.233	0.067,234.541
70.418,0.183	0.880,113.706	11.403,113.706
1.007,3.902	58.449,0.075	0.019,203.751
5.126,0.013	351.041,0.013	0.216,107.617
14.124,0.072	311.569,0.072	0.212,212.544
66.693,0.032	0.607,59.992
4.108,0.018	268.052,0.018	4.108,1.336	268.052,1.336	0.086,102.841
0.854,1.204	74.060,0.018	0.010,93.868
70.489,0.015	0.137,1.384	0.137,83.913
0.490,1.625	17.688,0.095	17.688,6.471	0.020,110.192
5.776,1.010	216.053,0.016	0.074,97.479
2.822,1.165	70.150,0.039	0.221,83.367
5.383,1.814	276.253,0.046	0.107,133.472
2.392,2.019	167.694,2.019	0.024,303.453
2.443,1.700	23.422,0.019	0.065,57.050
0.589,1.115	52.712,0.094	0.013,16.190
1.837,2.452	47.938,0.033	0.827,118.982
92.700,0.088	0.109,105.260
87.700,1.088	0.942,511.136
2.813,0.092	147.796,0.092	0.062,233.602
54.136,0.022	0.031,1.565	0.031,125.974
1.745,0.841	120.213,0.013	0.037,82.845
815.296,0.020	0.866,71.012
2.678,0.249	155.217,0.249	0.036,4.862	0.036,63.162
118.101,0.147	0.125,50.791
0.779,3.760	39.053,0.476	0.050,190.866
2.157,8.221	77.440,0.130	0.061,705.483
5.440,0.854	183.409,0.195	0.064,85.325
110.504,1.411	0.062,5.507	0.062,180.908
115.576,0.265	0.031,404.072
3.262,0.007	64.164,0.007	0.035,21.305
1.068,3.928	69.034,0.075	0.034,286.313
87.174,0.010	0.420,15.743
99.481,0.070	99.481,6.179	0.035,435.825	2.107,435.825
3.363,0.049	131.007,0.049	0.038,312.677
0.791,0.586	0.029,45.055
3.844,1.902	205.569,0.107	205.569,7.040	0.136,125.283
0.011,80.149
26.921,0.098	0.009,641.695
425.045,0.420	0.204,330.385	14.125,17.073
230.658,0.101	230.658,6.448	0.755,160.322
33.429,0.147	0.011,5.622	0.011,85.244
116.861,0.019	0.300,57.258
3.920,2.131	77.259,0.024	0.050,156.792
8.745,0.007	8.745,0.667	0.051,48.275
2.787,0.007	75.469,0.007	0.034,51.338
1.115,4.412	72.115,0.070	0.100,64.926
6.702,2.252	292.270,0.026	0.067,201.756
10.353,0.002	153.497,0.002
3.414,0.527	315.623,0.027	0.061,12.077
93.469,1.986	0.048,105.757
0.323,0.524	26.870,0.020	0.004,34.932
140.569,0.001
2.220,0.668	131.845,0.017	0.023,39.874
123.121,0.013	0.059,0.998	0.059,62.868
63.757,0.597	0.088,298.749	6.889,298.749
2.165,0.106	134.590,0.066
132.845,0.192	0.030,7.535	0.030,48.773
298.661,0.327	0.135,17.984	10.163,17.984	0.135,173.211	10.163,173.211
66.404,0.711	0.021,445.013
12.667,0.020	12.667,1.172	0.025,92.802
51.640,0.004
2.161,4.869	116.052,0.057	0.022,198.055
0.322,2.574	24.069,0.045	0.004,68.294
0.371,0.778	36.893,0.010	0.005,32.918
0.489,0.840	0.007,80.741
183.283,0.054	0.039,47.970	2.002,47.970
0.523,5.215	22.545,0.063	0.006,65.091
2.221,0.371	59.830,0.005	0.031,25.762
2.533,0.425	122.466,0.425	0.035,157.120
0.675,0.042	67.448,0.042	0.014,27.879
96.075,0.576	0.167,429.617	2.234,429.617
59.521,0.196	0.033,546.394
1.365,0.861	87.785,0.015	0.071,59.963
2.062,0.292	95.207,0.009	0.026,24.520
7.255,3.538	50.983,0.064	0.094,96.451
1.401,0.485	83.065,0.024	83.065,2.345	0.068,46.689
0.932,10.173	80.897,0.104	0.109,109.933
101.235,0.034	101.235,1.678	0.144,91.875
9.395,3.258	72.534,0.033	0.138,181.486
368.494,0.037
1.326,0.227	77.569,0.003	0.023,22.398
0.035,1.444	0.000,123.325
0.747,2.320	0.013,110.641
0.146,1.234	0.010,123.325
1.328,2.115	57.204,0.029	0.096,109.472
3.502,0.812	203.792,0.020	0.061,45.968
31.546,0.217	0.014,545.746
156.689,0.028	0.273,108.929
0.033,444.633
149.209,0.434	0.128,488.678
0.935,2.790	93.246,0.041	0.028,73.380
0.454,1.494	31.092,0.031	0.011,26.765
172.038,0.005	0.250,22.418	7.265,22.418
1.843,0.023	51.099,0.004
83.365,0.201	83.365,2.957	0.291,159.554
1.812,1.988	179.488,0.050	0.023,176.452
0.001,191.132
217.332,0.201	0.303,51.680
0.806,1.498	58.107,0.192	0.180,85.046
2.268,0.004	173.726,0.004
186.722,0.013	0.598,60.093
1.230,1.303	106.701,0.042	0.339,29.506
8.026,0.403	68.928,0.011	0.385,38.626
28.146,0.132	0.210,2.627	0.210,26.142
177.979,0.026	0.118,1.862	0.118,130.522
7.503,0.030	179.642,0.030	0.256,75.459
1.305,0.058	123.063,0.003	1.305,5.383
0.074,1.363	5.365,1.363	0.002,104.381
0.001,5.272	0.001,180.771
183.615,0.040	0.259,2.145	0.259,137.690
93.024,0.709	0.242,80.982
0.950,3.853	78.021,1.973	0.045,266.721
239.103,1.514	0.117,12.488	0.117,130.457
5.128,0.013	139.661,0.013	0.209,50.721
77.486,0.099	0.114,150.132	2.061,150.132
0.577,1.390	55.404,0.221	0.014,91.775
26.968,1.423	0.008,170.601
580.903,0.083
1.615,0.774	101.770,0.031	0.065,42.416	4.074,42.416
0.763,0.542	66.492,0.017	0.019,31.019
0.004,5.126	0.004,92.487
11.461,0.063	39.211,0.063	0.234,65.809
11.050,0.009	86.896,0.009	0.165,27.737
2.858,3.503	194.318,0.460	0.055,134.007
92.553,0.018	0.146,83.471
2.356,0.728	171.469,0.017	0.043,36.048
4.742,0.029	70.364,0.029	0.649,142.815
82.136,0.364	0.051,36.735
205.674,0.248	0.116,131.373
6.700,0.010	124.718,0.010	0.102,61.179
128.205,0.016	0.282,51.250	1.375,51.250
87.791,0.004	0.280,26.392	5.033,26.392
62.234,0.129	0.471,120.294
193.608,0.009	0.450,36.594
49.124,0.007	0.037,44.753
0.232,1.465	10.352,0.033	0.012,77.733
131.367,0.043	0.285,44.093
0.304,2.098	0.018,83.807
127.542,0.046	0.177,2.332	0.177,59.749
565.332,0.060
1.653,0.130	67.615,0.006
132.106,0.029	1.227,120.952
0.272,0.170	16.021,0.170	0.004,14.681	0.004,54.212
0.283,2.092	25.929,0.028	0.006,124.371
15.391,0.003	0.144,18.854
3.764,0.169	16.443,0.169	0.425,177.022
75.403,0.116	75.403,5.699	0.049,359.964
3.568,1.277	165.813,0.034	0.047,42.100
4.861,3.885	114.035,0.063	0.064,34.247
1.906,0.933	34.942,0.014	0.041,52.313
123.835,0.084	0.133,5.386	1.575,5.386	0.133,146.940	1.575,146.940
115.692,0.028	0.046,224.211
57.145,0.031	0.678,160.233
0.062,1.256	0.001,75.256
0.448,0.907	28.076,0.023	0.084,24.329
0.086,1.146	0.002,73.459
2.011,1.769	71.245,0.078	0.024,91.347
70.107,0.046	0.022,103.960	1.441,103.960
4.342,0.024	135.197,0.024	0.051,98.427
62.504,1.143	0.029,107.496	1.418,107.496
0.604,4.128	23.119,0.199	0.008,278.009
1.481,4.287	122.261,0.098	0.016,31.285
54.706,0.289	0.010,104.844
1.115,1.138	96.584,0.018	0.016,112.961
0.249,6.964	24.539,0.111	0.003,100.258
2.722,7.097	117.023,0.078	0.037,93.536
0.959,0.114	93.102,0.002
184.222,0.282	0.032,7.072	0.032,79.660
0.667,1.229	63.477,0.043	0.007,118.869
162.068,0.099	162.068,2.614	0.361,218.844
2.847,0.097	250.765,0.097	0.070,239.559
1.385,0.037	73.934,0.001
2.112,0.122	62.846,0.001
555.062,0.017	0.786,65.366
0.639,1.398	61.969,0.015	0.027,99.949
0.886,2.677	34.700,0.162	0.015,26.153
0.201,2.523	5.457,2.523	0.016,186.028
180.615,1.354	0.037,686.780
327.490,0.061	327.490,3.618	0.050,172.901	3.943,172.901
257.421,1.429	0.203,295.017
667.245,0.026	0.133,128.876
109.099,0.136	0.122,4.564	1.888,4.564	0.122,276.820	1.888,276.820
0.700,3.872	57.321,0.913	0.007,110.306
7.187,1.515	223.789,0.026	0.114,148.449
175.469,0.117	0.056,63.716
0.596,1.344	22.260,0.017	0.044,57.968
0.945,1.267	93.101,0.014	0.040,100.406
1.596,2.249	117.839,0.190	0.022,76.979
0.745,2.689	18.541,0.160	0.010,247.810
0.355,3.602	31.194,0.115	0.017,156.932
0.699,0.688	34.742,0.019	0.018,18.666
1.809,2.808	140.377,0.050	0.027,277.010
5.963,0.090	171.491,0.090	5.963,3.910	171.491,3.910	0.090,238.069
77.513,0.031	0.017,1.865	0.017,56.794
3.911,1.078	260.424,0.012	0.094,97.992
2.705,1.668	175.185,0.047	0.063,90.543
114.566,0.013	1.075,56.810	3.046,56.810
4.565,1.431	106.468,0.018	0.274,100.391
2.118,0.870	122.989,0.027	0.031,80.204
4.142,1.738	122.133,0.130	122.133,11.047	0.108,147.906
614.076,0.346	0.148,153.499	7.906,153.499
145.047,0.172	0.057,154.112
0.180,0.072	0.180,6.952
0.211,1.041	0.002,50.141
188.282,0.085	0.436,3.223	0.436,114.209
237.847,0.049	2.476,64.454
5.337,0.439	110.606,0.439	0.054,106.836
2.402,2.305	80.782,0.068	80.782,4.314	0.025,146.315
3.022,7.086	115.156,0.079	0.039,286.723
1.186,0.030	29.926,0.001
1.465,0.328	100.781,0.004
0.009,128.564
0.145,2.535	0.008,247.202
0.671,0.160	65.202,0.002	0.008,15.534
26.583,0.030	26.583,1.266	0.006,121.588
11.661,0.048	132.113,0.048	0.193,90.472
0.424,3.133	15.696,0.032	0.007,53.178
289.892,0.001
77.970,0.885	0.263,756.908	5.557,26.106
2.157,2.547	120.353,0.029	1.631,130.681
1.127,2.039	85.669,0.032	0.011,124.490
1.159,2.892	25.965,0.085	0.013,203.226
2.664,0.048	210.838,0.048	0.088,2.378	0.088,74.794
108.902,0.645	0.039,4.304	0.039,49.096
131.054,0.082	0.039,54.216
103.821,0.035	0.040,1.855	0.040,61.971
300.679,0.049	0.159,4.756	0.159,194.956
3.793,0.876	329.829,0.012	0.335,67.988
2.397,2.993	82.478,0.043	2.397,9.826
8.440,9.097	95.000,0.516	0.142,166.923
128.362,0.001
7.673,0.015	132.606,0.015	0.127,97.067
151.336,0.943	3.626,86.183
2.712,0.047	241.384,0.047	0.034,85.691
2.367,3.240	142.793,0.252	0.035,155.487
0.520,0.560	26.486,0.006	0.011,37.252
0.005,97.639
2.976,2.822	142.793,0.028	0.231,155.487
2.640,0.639	150.848,0.639	0.205,301.628	11.708,40.739
44.741,0.038	0.075,2.515	0.075,24.916
2.212,1.681	141.095,0.035	0.041,104.906
0.261,4.155	18.794,0.121	0.003,135.055
132.910,0.076	0.231,6.805	0.231,255.125
1.766,0.952	47.533,0.028	0.024,48.226
3.293,0.456	181.086,0.067	0.038,32.182
0.114,4.104	0.001,198.519
2.043,0.001	137.996,0.001
215.765,0.048	0.140,1.917	0.140,42.881
103.803,0.054	0.045,2.496	0.045,119.375
1.417,1.082	54.518,0.156	0.025,75.156
77.622,0.732	0.063,9.996	0.063,304.794
133.374,1.350	133.374,15.135	0.025,95.235
1.663,1.226	113.425,0.029	0.017,107.253
9.669,0.054	394.109,0.054	0.186,147.502
97.135,0.140	0.018,131.947
4.187,0.016	303.159,0.016	0.043,35.916
86.025,0.369	0.037,139.341
1.522,0.525	131.316,0.009	0.025,21.626
0.018,174.929
125.281,0.003	0.016,16.408	1.592,16.408
62.171,0.008	0.181,22.717
197.924,0.279	0.153,239.004
1.148,0.068	92.145,0.068	0.064,83.009
2.846,1.284	17.374,0.096	17.374,2.744	0.891,36.708
3.384,1.471	177.818,0.017	0.064,103.816
88.317,0.141	0.012,11.933	0.012,169.267
0.016,270.939
1.027,1.567	80.076,0.021	0.074,100.958
1.606,5.245	130.876,0.054	0.035,408.108
54.048,0.024	0.045,121.166	2.693,121.166
0.310,6.719	25.069,0.073	0.003,222.508
106.403,0.035	0.406,253.444	7.655,253.444
1.382,0.819	51.833,0.010	0.038,15.549
0.101,0.366	0.003,24.035
7.175,0.607	80.454,0.006	0.096,26.591
206.277,0.012	0.162,82.094
1.472,2.624	105.627,0.037	0.514,69.106
115.768,0.048	0.017,2.275	0.017,90.660
1.726,4.878	84.630,0.769	0.017,303.790
188.511,0.014	0.246,68.262
4.567,0.112	230.858,0.112	0.131,4.124	0.131,200.926
261.097,0.020	0.123,91.268	7.236,91.268
41.251,0.029	0.027,2.812	0.027,80.657
0.150,2.151	0.020,81.119
45.876,0.682	0.012,489.267
100.091,0.031	0.101,51.116
174.125,0.308	0.086,149.925	4.742,149.925
32.798,0.092	32.798,4.905	0.004,220.765
1.239,0.304	116.386,0.004
6.596,0.068	89.114,0.068	0.229,45.597
2.372,1.015	132.271,0.011	0.026,16.756
9.183,0.023	662.960,0.023	0.342,44.877
2.064,2.601	191.325,0.060	0.023,70.021
2.736,3.594	158.642,0.106	0.058,104.394
1.498,0.877	96.518,0.175	0.101,72.906
165.764,0.048	0.033,93.888
39.325,0.142	0.025,262.062
1.075,1.530	100.926,0.016	0.082,59.737
0.166,1.761	0.003,55.222
1.034,3.015	97.925,0.068	0.029,161.686
193.320,0.170
83.610,0.044	83.610,2.674	0.041,69.525
1.865,0.331	117.126,0.010	0.026,20.554
1.398,7.556	53.376,0.260	0.051,312.826
1.186,1.416	58.345,0.981	0.044,68.017
0.198,1.608	18.445,0.044	0.040,51.138
38.627,1.066	0.006,461.568
0.295,2.306	13.998,0.043	0.003,51.909
5.403,0.306	58.341,0.005	0.066,29.023
0.139,0.716	12.174,0.010	0.002,62.778
1.572,2.342	72.796,0.153	0.095,64.222	4.388,64.222
147.353,0.213	0.293,94.391	16.596,5.815
901.806,0.014	0.237,82.480
2.409,0.496	84.107,0.120	0.025,42.325
260.277,0.045	0.732,113.037
215.097,0.053	0.352,77.548
20.276,0.138	0.023,157.618
113.087,0.059	0.026,242.308
0.392,1.667	21.280,0.026	0.042,63.439
317.010,0.137
38.080,0.124	0.065,124.170
556.042,0.022	0.295,97.517	15.248,97.517
122.715,1.400	0.029,165.802
297.337,0.931	1.238,141.607
108.717,0.084	0.765,157.076
0.461,2.000	26.408,0.020	0.005,94.616
198.168,0.050	0.029,27.193
5.002,1.216	157.797,0.035	0.086,115.137
0.290,0.112	22.655,0.001	0.011,10.767
3.133,2.592	181.350,0.029	0.042,148.839
262.483,0.031	0.598,40.666
23.009,0.050	0.041,83.429
3.521,1.239	133.762,0.022	0.139,117.913
0.773,1.152	75.119,0.015	0.114,96.266
1.342,0.280	131.903,0.004	0.033,26.408
9.775,0.003	173.053,0.003	0.110,9.427
184.106,0.031	0.090,61.619
162.600,0.106	162.600,5.663	0.073,459.536	5.923,459.536
2.078,2.169	172.373,0.048	0.180,194.664
3.745,4.962	188.766,0.052	0.039,405.935
2.304,4.655	224.681,0.119	0.032,225.831
209.573,0.013	0.066,0.308	5.534,0.308	0.066,28.236	5.534,28.236
0.981,0.158	47.595,0.045	0.041,15.179
162.600,0.252	162.600,5.257	0.049,459.536
70.766,0.023	0.024,26.245
14.311,0.058	71.643,0.058	0.393,371.811
0.152,0.371	0.002,32.305
30.889,0.200	30.889,4.318	0.018,315.109
0.221,2.810	19.158,0.209	19.158,12.080	0.003,162.304
64.646,0.167	0.147,14.215	0.147,250.627
0.462,3.386	43.562,0.164	0.011,22.665
624.243,0.037	0.823,30.779
2.688,0.326	251.141,0.013	0.102,28.019	9.514,28.019
101.770,0.037	0.038,28.263
8.715,0.035	279.109,0.035	0.264,247.392
0.137,2.582	0.003,18.260
1.656,0.160	110.233,0.003
29.735,0.150	0.016,1.872	0.016,104.933
0.738,1.582	45.605,0.226	0.008,128.398
9.095,0.563	216.301,0.563	0.092,103.361
0.003,320.847
0.975,0.988	67.459,0.047	0.042,37.429
0.001,763.770
1.593,2.754	41.800,0.038	0.034,150.192
1.211,4.799	87.130,0.704	0.139,400.229
2.897,1.589	85.181,0.040	0.078,134.341
14.209,0.048	50.070,0.048	0.391,128.852
122.355,0.032	0.098,22.241
0.001,713.124
1.119,1.210	105.212,0.119	0.012,97.085
3.959,1.242	350.028,0.030	0.059,45.092
130.319,0.146	130.319,2.230	0.084,94.500
1.050,2.493	64.122,0.032	0.011,206.804
2.066,1.051	51.099,0.027	0.077,12.511
0.389,0.551	37.512,0.014	0.010,31.652
29.754,0.305	0.033,91.803
62.499,0.546	0.017,4.220	0.017,261.536
4.324,1.313	167.360,0.083	0.067,76.763
1.326,3.936	99.938,0.041	0.111,188.883
3.208,2.666	190.079,0.099	0.079,52.658
35.042,0.084	0.046,201.576
0.751,1.480	70.100,0.017	0.020,48.881
52.729,0.037	52.729,0.791	0.010,68.732
0.316,0.792	22.437,0.014	0.006,68.647
39.573,0.041	39.573,4.040	0.045,132.809
0.575,0.888	52.295,0.017	0.008,49.155
0.735,0.645	42.344,0.034	0.013,37.387
165.147,0.179	0.418,126.411
0.906,0.529	55.761,0.011
79.769,1.218	0.037,93.630
1.026,5.408	79.522,0.206	0.012,301.381
240.977,0.033	0.070,72.732	2.417,72.732
0.424,0.794	36.632,0.009	0.005,57.558
3.840,1.561	344.345,1.561	0.131,152.375
151.046,0.069	0.040,102.985
0.733,0.302	34.777,0.004	0.032,27.295
411.892,0.008
362.437,0.255	1.222,145.999
189.067,0.108	0.080,35.520	3.591,35.520
1.116,2.533	61.764,0.067	0.404,65.797
340.221,0.116	0.624,134.931
0.065,1.992	0.020,155.337
0.773,1.097	65.820,0.019
37.422,0.054	37.422,2.064	0.018,75.871
101.618,0.065	0.021,5.071	0.021,133.882
0.011,80.873
84.863,0.116	84.863,8.387	0.127,822.220
57.300,1.232	0.022,104.215
2.051,0.756	144.553,0.044	0.053,52.946
14.678,0.773	118.426,0.010	0.219,72.606
0.977,1.093	54.287,0.012	0.011,84.819
1.063,3.080	82.772,0.042	0.014,166.199
0.001,84.927
0.162,0.858	10.250,0.009	0.002,26.801
4.489,0.097	296.695,0.097	1.110,67.779
18.917,0.057	0.006,141.251
63.483,0.023	0.022,43.609
291.149,0.008	0.163,32.903
1.206,1.185	26.639,0.023	0.015,43.871
1.570,3.533	132.294,0.068	0.043,295.438
2.175,3.700	121.369,0.154	0.043,57.608
0.318,1.249	23.965,0.027	0.004,70.498
0.146,0.758	0.003,31.663
213.220,0.012	213.220,0.742	0.262,13.193	6.233,13.193
109.075,0.028	0.392,124.852	8.065,124.852
1.063,1.259	69.098,0.221	0.021,71.654
2.007,5.102	88.116,0.069	0.043,122.084
1.967,0.996	100.496,0.027	0.089,76.761
38.378,0.024	38.378,1.651	0.008,152.515
5.060,3.828	89.150,2.313	0.056,133.173
0.706,1.202	30.548,0.013	0.011,111.693
43.871,0.055	0.005,135.782
64.899,0.032	0.162,67.571	1.469,2.402
177.446,0.018	2.484,43.143
1.715,0.922	167.055,0.010	0.021,55.132
0.009,305.276
0.480,2.805	30.670,0.076	0.028,57.341
6.312,4.067	187.145,0.043	0.172,180.822
64.349,1.359	64.349,11.407	0.014,163.213
111.136,0.143	0.033,5.140	0.033,86.109
0.847,0.217	81.425,0.002	0.847,17.202
90.984,0.010	0.034,48.871
3.139,1.443	174.306,0.028	0.070,82.685
5.365,0.128	269.433,0.128	0.247,126.234
1.065,1.196	74.356,0.013	0.028,116.467
87.531,0.178	0.016,121.926
174.176,0.224	0.068,16.039	0.068,199.855
0.426,0.681	25.069,0.059	0.004,60.191
161.832,0.001
0.554,1.304	9.505,1.304	0.007,83.031
0.489,0.849	39.944,0.010	0.012,44.567
0.093,2.493	0.023,72.871
13.278,0.615	0.009,210.401
69.020,0.488	0.016,276.323
0.240,0.656	12.982,0.020	0.014,27.635
77.837,0.097
2.150,1.050	37.571,0.030	37.571,1.831	0.416,63.967	7.272,63.967
181.697,0.076	0.210,6.833	0.210,224.840
81.139,0.047	81.139,2.959	0.064,105.241
45.868,1.160	0.036,119.411
0.194,0.972	0.002,65.480
0.347,0.639	20.368,0.011	0.004,59.351
244.402,0.001
152.447,0.045	0.119,90.269	3.532,90.269
2.589,1.499	78.349,0.016	0.027,91.719
5.578,0.094	246.757,0.094	5.578,7.315	246.757,7.315	0.125,130.269
0.328,3.668	30.286,0.037	0.005,288.068
0.910,0.760	86.702,0.013	0.011,48.694
2.746,1.279	51.651,0.021	0.028,79.167
113.747,0.100	0.124,290.546
459.012,0.502	0.341,236.471
1.851,0.143	161.832,0.004
1.000,0.410	64.301,0.004
7.792,0.140	766.882,0.140	0.301,213.803
128.450,0.067	0.126,176.102	4.078,176.102
0.989,0.837	95.191,0.104	0.989,8.989
466.068,0.636	3.695,93.089	8.959,93.089
1.636,0.983	157.935,0.011	0.072,97.567
134.478,0.013	0.501,36.654
0.821,0.166	32.155,0.002	0.821,15.794
1.200,2.707	40.511,0.059	0.021,82.003
0.708,0.888	66.560,0.023	0.008,61.969
1.731,1.267	97.432,0.015	0.022,126.061
2.462,1.569	82.850,0.041	0.091,92.342
181.494,0.117	0.046,234.510
3.172,0.008	273.896,0.008	0.041,41.023
95.313,0.344	0.658,55.796
1.225,7.405	86.160,0.107	0.027,500.150
0.808,1.750	49.066,0.035	0.016,23.466
0.012,70.564
16.414,1.321	166.725,0.021	2.965,68.811
187.958,0.014	0.123,46.094
1.962,1.767	131.404,0.022	0.027,90.431
0.862,1.626	67.728,0.422	0.025,119.211
1.975,0.521	101.838,0.006	0.036,51.790
1.940,2.450	131.776,0.072	0.110,176.455
1.747,2.701	96.406,0.302	0.024,239.249
102.633,0.196	102.633,5.587	0.023,145.856
393.060,0.012	0.384,90.949
1.669,0.678	94.161,0.027	0.025,65.799
1.327,0.997	50.904,0.016	0.715,83.000
2.174,0.299	61.845,0.005	0.034,29.696
126.002,0.015	0.233,26.286
1.666,0.155	0.084,12.968
0.184,0.544	9.393,0.544	0.010,52.667
0.207,1.377	0.002,136.883
2.358,3.598	72.868,0.052	0.035,12.328
0.549,0.182	23.765,0.182	0.008,731.707
63.566,0.016	0.275,108.290
0.378,1.295	31.926,0.017	0.013,107.997
1.227,1.115	26.705,0.019	0.016,87.258
0.368,1.227	23.945,0.020	0.030,72.965	1.980,72.965
2.037,1.231	73.300,0.051	0.029,97.939
1.073,2.685	76.477,0.093	0.027,55.294
31.718,0.004
1.037,0.970	47.116,0.024	0.030,94.848
185.104,0.644	0.087,91.697	5.218,91.697
375.813,0.281	0.050,117.056
85.480,0.168	0.143,635.596	3.347,635.596
255.522,0.067	1.626,101.088
712.067,0.059	0.227,3.335	0.227,271.232
0.389,0.298	30.515,0.004	0.006,28.141
2.578,1.782	126.543,0.025	0.186,27.259
579.758,0.035	0.219,91.883
109.930,0.002
111.550,0.050	0.031,3.359	2.105,3.359	0.031,309.049	2.105,309.049
78.342,0.069	78.342,5.263	0.054,334.095
112.475,0.015	0.265,19.744
105.998,0.082	0.105,105.150
0.387,2.552	20.645,0.045	0.007,230.716
375.813,0.039	0.530,117.056
31.159,0.002
4.137,2.074	159.926,0.098	0.054,86.183
2.978,0.059	73.370,0.059	0.039,28.033
58.741,0.106	0.017,44.644
100.538,0.060	100.538,4.830	0.032,105.618
